price,qty,buy_id,sell_id,timestamp
267.3,1,77cee178-56eb-4271-bcbe-c2a0eb30cee0,43ee8b9e-6c83-4f2e-b42e-b6cb02cca019,1763961889.6695764
267.38,1,324c711f-089f-48cc-9de3-cbc97960061e,d7fa0f3e-c532-46ec-b5ea-f3dd8c590abf,1763961889.670581
267.46,1,84ea2874-5c72-47eb-9665-2bfbf3d978bc,4caef176-5387-4158-89c0-0fdbaa2c04ce,1763961889.670581
267.47,1,84ea2874-5c72-47eb-9665-2bfbf3d978bc,c78788b5-0ac4-4a78-aaa4-0417950fd57d,1763961889.670581
267.47,1,78f94341-d116-4e92-a882-e6d16a0e761b,c78788b5-0ac4-4a78-aaa4-0417950fd57d,1763961889.670581
267.47,1,78f94341-d116-4e92-a882-e6d16a0e761b,d16625d6-d03f-4e3b-a53d-8191cd5635e9,1763961889.670581
267.47,1,78f94341-d116-4e92-a882-e6d16a0e761b,92a0bd05-a3b7-47aa-a15e-ce7d6c780513,1763961889.670581
267.47,1,ea78daff-707a-4b97-9d88-6742193da527,92a0bd05-a3b7-47aa-a15e-ce7d6c780513,1763961889.670581
267.48,1,ea78daff-707a-4b97-9d88-6742193da527,8900d755-1573-4883-b687-907fcd19cfec,1763961889.670581
267.48,2,ea78daff-707a-4b97-9d88-6742193da527,d2b188af-34c8-4e01-a2b4-36423371bbd5,1763961889.670581
267.48,1,a866ad90-38e0-4e98-8de3-874c351e3911,b6c08498-9382-44f5-a56a-1c21281519fb,1763961889.6754127
267.53,1,a866ad90-38e0-4e98-8de3-874c351e3911,60665714-12d7-4cf3-9778-02b56f03d64b,1763961889.6754127
267.55,1,a866ad90-38e0-4e98-8de3-874c351e3911,da785f9e-2828-4e5c-9e34-8bbab0b08016,1763961889.6754127
267.6,1,f17a4ae7-a824-4460-bd3f-4f199232b2ba,6c934cc1-5f2d-44f8-ba4c-c8b357b70d85,1763961889.676415
269.14,1,8535c926-388b-49a0-86ea-23a39ca6eed8,fbf738e9-ee20-461d-bb58-d0517da9bdec,1763961889.7366877
268.98,2,8535c926-388b-49a0-86ea-23a39ca6eed8,8d64dd17-3c63-4fd8-a20e-29fa65eb9ecb,1763961889.737866
268.8,3,8535c926-388b-49a0-86ea-23a39ca6eed8,24fd54e3-b306-43ad-89a9-ef46dc3ccd46,1763961889.738863
268.85,2,e18fc876-d2a0-4c6b-bf0a-30d418d61d62,b27090ac-4798-4c40-aab8-e0a96e8a6da1,1763961889.739864
268.86,1,e18fc876-d2a0-4c6b-bf0a-30d418d61d62,6a40185d-4bf3-4177-ad26-7548b9da9d5c,1763961889.7407897
268.88,1,e18fc876-d2a0-4c6b-bf0a-30d418d61d62,7334dac9-d514-4afd-9ea6-ba464593bbd6,1763961889.7407897
268.89,1,dbfea8d1-143d-43fd-88b9-0e5a771d7493,44fa2666-b97f-4893-82a8-7c7ba3474b71,1763961889.7407897
268.89,1,dbfea8d1-143d-43fd-88b9-0e5a771d7493,ed4d325c-9389-419e-bc92-65734b2db710,1763961889.743716
269.15,1,dbfea8d1-143d-43fd-88b9-0e5a771d7493,996d87b6-4694-449d-ab7e-e8720fc0e5ab,1763961889.744723
268.98,1,dbfea8d1-143d-43fd-88b9-0e5a771d7493,0081ef02-9268-4665-8175-a3d3919b9dd3,1763961889.7568545
269.02,1,dbfea8d1-143d-43fd-88b9-0e5a771d7493,60975328-03ad-4641-bd0a-c4c79858a01d,1763961889.7582953
269.02,1,39525112-5cb4-40c4-954a-a6233d5b6437,5c5e68ef-054d-44ce-8f82-159c4a2747e3,1763961889.7593014
268.87,1,39525112-5cb4-40c4-954a-a6233d5b6437,8f11b4bb-d28d-4314-8dbe-80fd4012fd5a,1763961889.7601056
268.86,1,39525112-5cb4-40c4-954a-a6233d5b6437,ecae2a0e-b463-4578-9f38-2eae69f9538c,1763961889.7622797
268.95,1,9fb1ea54-4c2f-45f3-a299-c209586b0ab4,eb3fb11a-c0e6-4a51-832d-d546b51b5acb,1763961889.7631533
268.9,1,9fb1ea54-4c2f-45f3-a299-c209586b0ab4,ddb687ad-f4f8-472b-bf84-2a7f13ef7f73,1763961889.765415
269.0,2,9fb1ea54-4c2f-45f3-a299-c209586b0ab4,28dfa2b9-190f-4183-bce4-83d30b1e8490,1763961889.7662787
269.11,1,f69be0b9-e220-4993-8e98-a08012c85eba,11d16ded-eab2-4f40-a873-e185a3185e3e,1763961889.7675052
269.0,1,f69be0b9-e220-4993-8e98-a08012c85eba,cecd4214-9c6e-4985-9dac-3e1d357920bf,1763961889.7685037
269.03,1,f69be0b9-e220-4993-8e98-a08012c85eba,92808f9d-0761-490a-b321-378c84715839,1763961889.7695043
269.0,1,77ac8ff2-c4f5-4104-a10e-23a6ad5589d3,d747b411-1e91-412d-ae94-5f5bda2132bc,1763961889.7703385
268.97,1,77ac8ff2-c4f5-4104-a10e-23a6ad5589d3,691ed8c7-7f17-41aa-9cfe-a9b041affdc8,1763961889.7803466
269.0,1,4394c9d6-c038-439b-9fd3-48026584cadb,638cd9a3-17f7-4d64-a551-8518f9f0e4ec,1763961889.7803466
268.88,1,4394c9d6-c038-439b-9fd3-48026584cadb,6bd78f26-b773-4da7-b51d-7278b3df537e,1763961889.7862098
268.53,1,4394c9d6-c038-439b-9fd3-48026584cadb,386f7dd3-9498-4e9a-a36d-cb972829cc39,1763961889.7872145
268.53,1,dc651e9a-704f-4f30-9b07-8ed29d9b55e5,386f7dd3-9498-4e9a-a36d-cb972829cc39,1763961889.7872145
268.52,1,dc651e9a-704f-4f30-9b07-8ed29d9b55e5,63bbcdb2-a52d-489b-978d-a99c89ed79c6,1763961889.7880528
268.54,2,dc651e9a-704f-4f30-9b07-8ed29d9b55e5,26ae60fd-6dd6-4ee5-9ea2-201e03e860f3,1763961889.7901282
268.51,2,ce68bca5-ac0c-4d71-b483-cfc1d09f65f0,c035d60a-3dc1-4c57-974a-197db728c8da,1763961889.7906072
268.66,1,d7d6d359-2927-4e28-805f-47c9ab0dea07,1bf63031-7860-4da3-b954-777d119d577e,1763961889.7922735
268.6,1,d7d6d359-2927-4e28-805f-47c9ab0dea07,2d7e5020-c577-4e10-9f9b-f760d741d1ea,1763961889.7933767
268.55,1,d7d6d359-2927-4e28-805f-47c9ab0dea07,5a3f8b8a-8dc7-4251-bfe4-ab137c22f858,1763961889.7961142
268.51,1,eab58b8f-32ba-4286-969b-8b27b5a7ed30,e6cc0dd3-e639-4081-89b2-e4e610daa171,1763961889.7965481
268.5,1,eab58b8f-32ba-4286-969b-8b27b5a7ed30,7dfdceee-093e-4c6c-952f-ec372b45fb48,1763961889.7965481
268.54,1,eab58b8f-32ba-4286-969b-8b27b5a7ed30,a86f01d4-5402-4571-953f-6c9351891224,1763961889.801011
268.52,1,eab58b8f-32ba-4286-969b-8b27b5a7ed30,73a7a9b9-e1a4-44c9-afad-48ef0f93b306,1763961889.8026118
268.53,1,b79afe72-47c1-4a62-83ef-d1e237bc8d14,71add994-5502-42ad-a5ab-415193a62d18,1763961889.803118
268.61,1,b79afe72-47c1-4a62-83ef-d1e237bc8d14,85b52fbd-01be-41db-99a6-f2732b82e3c5,1763961889.8051267
268.58,1,b79afe72-47c1-4a62-83ef-d1e237bc8d14,e414aea7-fbeb-4d77-857a-da300f2ea7b8,1763961889.805838
268.57,1,b79afe72-47c1-4a62-83ef-d1e237bc8d14,7e97b208-5dbe-434a-a919-83de9ebfa217,1763961889.8079839
268.57,1,1d422b6f-9940-4529-b0f3-22412bd7d6b9,7e97b208-5dbe-434a-a919-83de9ebfa217,1763961889.8079839
268.64,1,1d422b6f-9940-4529-b0f3-22412bd7d6b9,1ba125d8-66a1-44cb-a29d-d85070af4fb8,1763961889.8090007
268.69,1,1d422b6f-9940-4529-b0f3-22412bd7d6b9,9a0707a8-77c5-4ed0-80cf-ea920568c940,1763961889.8103058
268.72,1,69c57206-a87b-4ffa-ad23-fb5c63d65a2f,48469564-9f64-424b-b270-b3dcb8324e67,1763961889.8136044
268.58,1,69c57206-a87b-4ffa-ad23-fb5c63d65a2f,708c5a5b-d272-41d4-b454-c10f1f0bb88b,1763961889.8136044
268.58,1,69c57206-a87b-4ffa-ad23-fb5c63d65a2f,a01ae75a-6536-41f2-8e81-bf6f00411327,1763961889.8168378
268.53,1,69c57206-a87b-4ffa-ad23-fb5c63d65a2f,a4151af8-8f98-4b2e-8ee5-05141b53f69f,1763961889.8190367
268.6,1,0de5366b-733d-47b3-949c-b5469551eacc,c2b4a327-b163-4d73-82b5-11acbd137808,1763961889.8200421
268.65,1,0de5366b-733d-47b3-949c-b5469551eacc,d7882aa2-3661-4bbb-85a4-cce52475ab84,1763961889.820857
268.5,2,68f7c012-3bed-4b0d-b47d-1f15148509a5,5a66556c-3058-4d77-97b5-d06ebe374b9e,1763961889.820857
268.42,2,68f7c012-3bed-4b0d-b47d-1f15148509a5,32368cd5-ae4a-42cb-9e62-1388734c1e9b,1763961889.820857
268.5,2,8a1270bb-13fd-4aa6-8fd6-6dbede26aae9,1abe7949-fc4b-4b44-807f-1b0cbf193630,1763961889.820857
268.5,1,8a1270bb-13fd-4aa6-8fd6-6dbede26aae9,293205d9-4f61-4846-adcc-e7d24f4c2035,1763961889.828061
268.48,1,cb81fda7-7ae6-495a-8e5f-675ab6f5702f,e47ade96-46fe-4d94-815c-da0991fe9426,1763961889.8294895
268.48,1,cb81fda7-7ae6-495a-8e5f-675ab6f5702f,405a8493-6e2d-4620-8298-159c0507e7fe,1763961889.8332534
