timestamp,datetime,component,tick_id,processing_latency_ms,decision_latency_ms,symbol
1762652953.033325,2025-11-08 19:49:13,DEMO,1,0.0059604644775390625,1.2660026550292969,AAPL
1762652953.034747,2025-11-08 19:49:13,DEMO,2,0.0011920928955078125,1.280069351196289,SPY
1762652953.035867,2025-11-08 19:49:13,DEMO,3,0.00095367431640625,1.0089874267578125,MSFT
1762653206.575944,2025-11-08 19:53:26,ORDERBOOK,1,11.495828628540039,11.597156524658203,SPY
1762653206.5884821,2025-11-08 19:53:26,ORDERBOOK,2,12.450218200683594,12.501001358032227,AAPL
1762653206.6011982,2025-11-08 19:53:26,ORDERBOOK,3,12.69984245300293,12.727975845336914,MSFT
1762653206.613875,2025-11-08 19:53:26,ORDERBOOK,4,12.67385482788086,12.69984245300293,SPY
1762653206.626506,2025-11-08 19:53:26,ORDERBOOK,5,12.664794921875,12.686729431152344,AAPL
1762653206.639152,2025-11-08 19:53:26,ORDERBOOK,6,12.64190673828125,12.665987014770508,MSFT
1762653206.6511638,2025-11-08 19:53:26,ORDERBOOK,7,11.99793815612793,12.015819549560547,SPY
1762653206.663867,2025-11-08 19:53:26,ORDERBOOK,8,12.736082077026367,12.754201889038086,AAPL
1762653206.676647,2025-11-08 19:53:26,ORDERBOOK,9,12.806177139282227,12.871980667114258,MSFT
1762653206.689292,2025-11-08 19:53:26,ORDERBOOK,10,12.68625259399414,12.708187103271484,SPY
1762653206.701967,2025-11-08 19:53:26,ORDERBOOK,11,12.686967849731445,12.707948684692383,AAPL
1762653206.7147021,2025-11-08 19:53:26,ORDERBOOK,12,12.717008590698242,12.733936309814453,MSFT
1762653206.7270389,2025-11-08 19:53:26,ORDERBOOK,13,12.447118759155273,12.469053268432617,SPY
1762653206.73991,2025-11-08 19:53:26,ORDERBOOK,14,12.73202896118164,12.786149978637695,AAPL
1762653206.751936,2025-11-08 19:53:26,ORDERBOOK,15,12.148380279541016,12.164115905761719,MSFT
1762653206.764661,2025-11-08 19:53:26,ORDERBOOK,16,12.681007385253906,12.70294189453125,SPY
1762653206.776875,2025-11-08 19:53:26,ORDERBOOK,17,12.234210968017578,12.295961380004883,AAPL
1762653206.7898219,2025-11-08 19:53:26,ORDERBOOK,18,12.762069702148438,12.78996467590332,MSFT
1762653206.801984,2025-11-08 19:53:26,ORDERBOOK,19,12.226104736328125,12.257099151611328,SPY
1762653206.814803,2025-11-08 19:53:26,ORDERBOOK,20,12.88294792175293,12.910842895507812,AAPL
1762653206.826724,2025-11-08 19:53:26,ORDERBOOK,21,12.000083923339844,12.028217315673828,MSFT
1762653206.839657,2025-11-08 19:53:26,ORDERBOOK,22,12.723922729492188,12.749671936035156,SPY
1762653206.852332,2025-11-08 19:53:26,ORDERBOOK,23,12.699127197265625,12.727975845336914,AAPL
1762653206.8647199,2025-11-08 19:53:26,ORDERBOOK,24,12.453794479370117,12.480974197387695,MSFT
1762653206.8769841,2025-11-08 19:53:26,ORDERBOOK,25,12.298107147216797,12.349843978881836,SPY
1762653206.889813,2025-11-08 19:53:26,ORDERBOOK,26,12.860298156738281,12.909173965454102,AAPL
1762653206.902384,2025-11-08 19:53:26,ORDERBOOK,27,12.73798942565918,12.763023376464844,MSFT
1762653206.915095,2025-11-08 19:53:26,ORDERBOOK,28,12.707233428955078,12.73798942565918,SPY
1762653206.926799,2025-11-08 19:53:26,ORDERBOOK,29,11.751890182495117,11.805057525634766,AAPL
1762653206.939414,2025-11-08 19:53:26,ORDERBOOK,30,12.727737426757812,12.762784957885742,MSFT
1762653206.951993,2025-11-08 19:53:26,ORDERBOOK,31,12.675046920776367,12.710094451904297,SPY
1762653206.9638999,2025-11-08 19:53:26,ORDERBOOK,32,11.921882629394531,11.952877044677734,AAPL
1762653206.976803,2025-11-08 19:53:26,ORDERBOOK,33,12.930631637573242,13.010740280151367,MSFT
1762653206.9892962,2025-11-08 19:53:26,ORDERBOOK,34,11.789083480834961,11.834144592285156,SPY
1762653207.00179,2025-11-08 19:53:27,ORDERBOOK,35,12.585878372192383,12.643814086914062,AAPL
1762653207.014716,2025-11-08 19:53:27,ORDERBOOK,36,12.916803359985352,12.959003448486328,MSFT
1762653207.02625,2025-11-08 19:53:27,ORDERBOOK,37,11.610746383666992,11.644840240478516,SPY
1762653207.039567,2025-11-08 19:53:27,ORDERBOOK,38,12.880086898803711,12.919187545776367,AAPL
1762653207.051857,2025-11-08 19:53:27,ORDERBOOK,39,12.391328811645508,12.445926666259766,MSFT
1762653207.064976,2025-11-08 19:53:27,ORDERBOOK,40,12.845039367675781,12.881040573120117,SPY
1762653207.0778491,2025-11-08 19:53:27,ORDERBOOK,41,12.830018997192383,12.896060943603516,AAPL
1762653207.090519,2025-11-08 19:53:27,ORDERBOOK,42,12.867927551269531,12.907981872558594,MSFT
1762653207.103373,2025-11-08 19:53:27,ORDERBOOK,43,12.946844100952148,12.994050979614258,SPY
1762653207.116118,2025-11-08 19:53:27,ORDERBOOK,44,12.688875198364258,12.71200180053711,AAPL
1762653207.126733,2025-11-08 19:53:27,ORDERBOOK,45,10.598182678222656,10.659217834472656,MSFT
1762653207.13944,2025-11-08 19:53:27,ORDERBOOK,46,12.656211853027344,12.677192687988281,SPY
1762653207.152158,2025-11-08 19:53:27,ORDERBOOK,47,12.675762176513672,12.69674301147461,AAPL
1762653207.164974,2025-11-08 19:53:27,ORDERBOOK,48,12.653827667236328,12.668848037719727,MSFT
1762653207.175605,2025-11-08 19:53:27,ORDERBOOK,49,10.671138763427734,10.690927505493164,SPY
1762653207.188263,2025-11-08 19:53:27,ORDERBOOK,50,12.65573501586914,12.705802917480469,AAPL
1762653207.200976,2025-11-08 19:53:27,ORDERBOOK,51,12.701034545898438,12.72130012512207,MSFT
1762653207.213771,2025-11-08 19:53:27,ORDERBOOK,52,12.685060501098633,12.704849243164062,SPY
1762653207.226275,2025-11-08 19:53:27,ORDERBOOK,53,12.58707046508789,12.612104415893555,AAPL
1762653207.239146,2025-11-08 19:53:27,ORDERBOOK,54,12.769937515258789,12.79306411743164,MSFT
1762653207.2519171,2025-11-08 19:53:27,ORDERBOOK,55,12.820959091186523,12.849807739257812,SPY
1762653207.2638268,2025-11-08 19:53:27,ORDERBOOK,56,11.974096298217773,11.99793815612793,AAPL
1762653207.276702,2025-11-08 19:53:27,ORDERBOOK,57,12.92109489440918,12.951135635375977,MSFT
1762653207.289369,2025-11-08 19:53:27,ORDERBOOK,58,12.656211853027344,12.677192687988281,SPY
1762653207.300878,2025-11-08 19:53:27,ORDERBOOK,59,11.528968811035156,11.553049087524414,AAPL
1762653207.3137379,2025-11-08 19:53:27,ORDERBOOK,60,12.79306411743164,12.820959091186523,MSFT
1762653207.326685,2025-11-08 19:53:27,ORDERBOOK,61,12.894868850708008,12.920856475830078,SPY
1762653207.339056,2025-11-08 19:53:27,ORDERBOOK,62,12.332916259765625,12.362003326416016,AAPL
1762653207.351982,2025-11-08 19:53:27,ORDERBOOK,63,12.807846069335938,12.849807739257812,MSFT
1762653207.3648472,2025-11-08 19:53:27,ORDERBOOK,64,12.72892951965332,12.755870819091797,SPY
1762653207.376937,2025-11-08 19:53:27,ORDERBOOK,65,12.001991271972656,12.036800384521484,AAPL
1762653207.389798,2025-11-08 19:53:27,ORDERBOOK,66,12.920141220092773,12.957096099853516,MSFT
1762653207.402572,2025-11-08 19:53:27,ORDERBOOK,67,12.740850448608398,12.776851654052734,SPY
1762653207.4151099,2025-11-08 19:53:27,ORDERBOOK,68,12.558221817016602,12.665271759033203,AAPL
1762653207.427867,2025-11-08 19:53:27,ORDERBOOK,69,12.671947479248047,12.730121612548828,MSFT
1762653207.441016,2025-11-08 19:53:27,ORDERBOOK,70,12.90583610534668,12.938976287841797,SPY
1762653207.4519129,2025-11-08 19:53:27,ORDERBOOK,71,10.968685150146484,11.021852493286133,AAPL
1762653207.465012,2025-11-08 19:53:27,ORDERBOOK,72,12.700080871582031,12.790918350219727,MSFT
1762653207.477192,2025-11-08 19:53:27,ORDERBOOK,73,12.317895889282227,12.351036071777344,SPY
1762653207.4897358,2025-11-08 19:53:27,ORDERBOOK,74,12.58397102355957,12.604951858520508,AAPL
1762653207.5024881,2025-11-08 19:53:27,ORDERBOOK,75,12.798070907592773,12.817859649658203,MSFT
1762653207.5134778,2025-11-08 19:53:27,ORDERBOOK,76,11.049032211303711,11.068105697631836,SPY
1762653207.52612,2025-11-08 19:53:27,ORDERBOOK,77,12.681007385253906,12.705802917480469,AAPL
1762653207.538208,2025-11-08 19:53:27,ORDERBOOK,78,12.151956558227539,12.17508316040039,MSFT
1762653207.550663,2025-11-08 19:53:27,NEWS_STRATEGY,1,12.62521743774414,12.644290924072266,AAPL
1762653207.550669,2025-11-08 19:53:27,PRICE_STRATEGY,1,12.633085250854492,12.646913528442383,AAPL
1762653207.550816,2025-11-08 19:53:27,ORDERBOOK,79,12.634992599487305,12.668848037719727,SPY
1762653207.563512,2025-11-08 19:53:27,ORDERBOOK,80,12.724876403808594,12.75324821472168,AAPL
1762653207.5634718,2025-11-08 19:53:27,PRICE_STRATEGY,2,12.748956680297852,12.76707649230957,AAPL
1762653207.563753,2025-11-08 19:53:27,NEWS_STRATEGY,2,13.046026229858398,13.05699348449707,AAPL
1762653207.5763469,2025-11-08 19:53:27,ORDERBOOK,81,12.668132781982422,12.711286544799805,MSFT
1762653207.576302,2025-11-08 19:53:27,PRICE_STRATEGY,3,12.534856796264648,12.541055679321289,AAPL
1762653207.576425,2025-11-08 19:53:27,NEWS_STRATEGY,3,12.656927108764648,12.663841247558594,AAPL
1762653207.589043,2025-11-08 19:53:27,ORDERBOOK,82,12.678146362304688,12.701988220214844,SPY
1762653207.58916,2025-11-08 19:53:27,NEWS_STRATEGY,4,12.672185897827148,12.679100036621094,AAPL
1762653207.5891578,2025-11-08 19:53:27,PRICE_STRATEGY,4,12.67099380493164,12.677192687988281,AAPL
1762653207.601793,2025-11-08 19:53:27,PRICE_STRATEGY,5,12.657880783081055,12.66789436340332,AAPL
1762653207.60182,2025-11-08 19:53:27,ORDERBOOK,83,12.74418830871582,12.768030166625977,AAPL
1762653207.602284,2025-11-08 19:53:27,NEWS_STRATEGY,5,13.14687728881836,13.157844543457031,AAPL
1762653207.6148639,2025-11-08 19:53:27,NEWS_STRATEGY,6,12.516260147094727,12.530326843261719,AAPL
1762653207.614858,2025-11-08 19:53:27,PRICE_STRATEGY,6,12.516260147094727,12.524127960205078,AAPL
1762653207.615011,2025-11-08 19:53:27,ORDERBOOK,84,12.897968292236328,12.923002243041992,MSFT
1762653207.627564,2025-11-08 19:53:27,PRICE_STRATEGY,7,12.682914733886719,12.691020965576172,AAPL
1762653207.6275682,2025-11-08 19:53:27,NEWS_STRATEGY,7,12.682914733886719,12.695074081420898,AAPL
1762653207.6278012,2025-11-08 19:53:27,ORDERBOOK,85,12.794971466064453,12.856006622314453,SPY
1762653207.640351,2025-11-08 19:53:27,PRICE_STRATEGY,8,12.703895568847656,12.712955474853516,AAPL
1762653207.640424,2025-11-08 19:53:27,ORDERBOOK,86,12.636899948120117,12.698888778686523,AAPL
1762653207.6405199,2025-11-08 19:53:27,NEWS_STRATEGY,8,12.871026992797852,12.88294792175293,AAPL
1762653207.653114,2025-11-08 19:53:27,ORDERBOOK,87,12.6800537109375,12.704133987426758,MSFT
1762653207.6530812,2025-11-08 19:53:27,PRICE_STRATEGY,9,12.58087158203125,12.588977813720703,AAPL
1762653207.6532311,2025-11-08 19:53:27,NEWS_STRATEGY,9,12.730121612548828,12.739181518554688,AAPL
1762653207.6659148,2025-11-08 19:53:27,ORDERBOOK,88,12.734174728393555,12.787103652954102,SPY
1762653207.6660259,2025-11-08 19:53:27,NEWS_STRATEGY,10,12.814760208129883,12.826919555664062,AAPL
1762653207.666094,2025-11-08 19:53:27,PRICE_STRATEGY,10,12.666940689086914,12.894868850708008,AAPL
1762653207.678495,2025-11-08 19:53:27,ORDERBOOK,89,12.512922286987305,12.58993148803711,AAPL
1762653207.678688,2025-11-08 19:53:27,PRICE_STRATEGY,11,12.340307235717773,12.686014175415039,AAPL
1762653207.678833,2025-11-08 19:53:27,NEWS_STRATEGY,11,12.818098068237305,12.83121109008789,AAPL
1762653207.691535,2025-11-08 19:53:27,ORDERBOOK,90,12.914180755615234,12.955188751220703,MSFT
1762653207.691726,2025-11-08 19:53:27,NEWS_STRATEGY,12,12.813806533813477,12.830018997192383,AAPL
1762653207.691829,2025-11-08 19:53:27,PRICE_STRATEGY,12,12.805938720703125,12.930870056152344,AAPL
1762653207.7033348,2025-11-08 19:53:27,ORDERBOOK,91,11.801719665527344,11.842012405395508,SPY
1762653207.704614,2025-11-08 19:53:27,PRICE_STRATEGY,13,12.65096664428711,12.768983840942383,AAPL
1762653207.704534,2025-11-08 19:53:27,NEWS_STRATEGY,13,12.675762176513672,12.688875198364258,AAPL
1762653207.7161531,2025-11-08 19:53:27,ORDERBOOK,92,12.737035751342773,12.770891189575195,AAPL
1762653207.7171772,2025-11-08 19:53:27,NEWS_STRATEGY,14,12.655019760131836,12.666940689086914,AAPL
1762653207.717351,2025-11-08 19:53:27,PRICE_STRATEGY,14,12.668132781982422,12.840986251831055,AAPL
1762653207.726795,2025-11-08 19:53:27,ORDERBOOK,93,10.576725006103516,10.640859603881836,MSFT
1762653207.728375,2025-11-08 19:53:27,PRICE_STRATEGY,15,11.075019836425781,11.248111724853516,AAPL
1762653207.728222,2025-11-08 19:53:27,NEWS_STRATEGY,15,11.078119277954102,11.092901229858398,AAPL
1762653207.739696,2025-11-08 19:53:27,ORDERBOOK,94,12.804746627807617,12.845039367675781,SPY
1762653207.7409449,2025-11-08 19:53:27,NEWS_STRATEGY,16,12.658119201660156,12.67099380493164,AAPL
1762653207.7410839,2025-11-08 19:53:27,PRICE_STRATEGY,16,12.658119201660156,12.81118392944336,AAPL
1762653207.751859,2025-11-08 19:53:27,ORDERBOOK,95,12.048006057739258,12.079000473022461,AAPL
1762653207.751789,2025-11-08 19:53:27,NEWS_STRATEGY,17,10.862112045288086,10.88404655456543,AAPL
1762653207.7520099,2025-11-08 19:53:27,PRICE_STRATEGY,17,10.860919952392578,11.10696792602539,AAPL
1762653207.7642272,2025-11-08 19:53:27,NEWS_STRATEGY,18,12.32290267944336,12.336015701293945,AAPL
1762653207.764386,2025-11-08 19:53:27,PRICE_STRATEGY,18,12.331008911132812,12.495040893554688,AAPL
1762653207.7650182,2025-11-08 19:53:27,ORDERBOOK,96,12.674093246459961,12.70604133605957,MSFT
1762653207.776743,2025-11-08 19:53:27,NEWS_STRATEGY,19,12.36104965209961,12.367010116577148,AAPL
1762653207.777101,2025-11-08 19:53:27,PRICE_STRATEGY,19,12.377262115478516,12.725114822387695,AAPL
1762653207.777618,2025-11-08 19:53:27,ORDERBOOK,97,12.632608413696289,12.663602828979492,SPY
1762653207.789726,2025-11-08 19:53:27,ORDERBOOK,98,12.057781219482422,12.099742889404297,AAPL
1762653207.7898052,2025-11-08 19:53:27,PRICE_STRATEGY,20,12.76397705078125,12.923002243041992,AAPL
1762653207.7899442,2025-11-08 19:53:27,NEWS_STRATEGY,20,13.048887252807617,13.062000274658203,AAPL
1762653207.801857,2025-11-08 19:53:27,ORDERBOOK,99,12.061834335327148,12.108087539672852,MSFT
1762653207.802696,2025-11-08 19:53:27,NEWS_STRATEGY,21,12.665271759033203,12.680292129516602,AAPL
1762653207.802888,2025-11-08 19:53:27,PRICE_STRATEGY,21,12.690305709838867,12.87221908569336,AAPL
1762653207.813838,2025-11-08 19:53:27,PRICE_STRATEGY,22,10.977029800415039,11.062145233154297,AAPL
1762653207.813767,2025-11-08 19:53:27,NEWS_STRATEGY,22,10.979175567626953,10.991096496582031,AAPL
1762653207.814556,2025-11-08 19:53:27,ORDERBOOK,100,12.65716552734375,12.691974639892578,SPY
1762653207.825944,2025-11-08 19:53:27,ORDERBOOK,101,11.412858963012695,11.445999145507812,AAPL
1762653207.826459,2025-11-08 19:53:27,NEWS_STRATEGY,23,12.701272964477539,12.720108032226562,AAPL
1762653207.826625,2025-11-08 19:53:27,PRICE_STRATEGY,23,12.691020965576172,12.887001037597656,AAPL
1762653207.838795,2025-11-08 19:53:27,ORDERBOOK,102,12.692928314208984,12.737035751342773,MSFT
1762653207.839116,2025-11-08 19:53:27,NEWS_STRATEGY,24,12.562036514282227,12.635946273803711,AAPL
1762653207.839263,2025-11-08 19:53:27,PRICE_STRATEGY,24,12.607097625732422,12.782812118530273,AAPL
1762653207.851727,2025-11-08 19:53:27,ORDERBOOK,103,12.792110443115234,12.843132019042969,SPY
1762653207.8520582,2025-11-08 19:53:27,PRICE_STRATEGY,25,12.883901596069336,12.985944747924805,AAPL
1762653207.852003,2025-11-08 19:53:27,NEWS_STRATEGY,25,12.91799545288086,12.929916381835938,AAPL
1762653207.864794,2025-11-08 19:53:27,PRICE_STRATEGY,26,12.636899948120117,12.830018997192383,AAPL
1762653207.864667,2025-11-08 19:53:27,NEWS_STRATEGY,26,12.681007385253906,12.701988220214844,AAPL
1762653207.864691,2025-11-08 19:53:27,ORDERBOOK,104,12.841939926147461,12.887001037597656,AAPL
1762653207.876865,2025-11-08 19:53:27,PRICE_STRATEGY,27,11.867284774780273,11.96908950805664,AAPL
1762653207.876839,2025-11-08 19:53:27,ORDERBOOK,105,11.995077133178711,12.03608512878418,MSFT
1762653207.877131,2025-11-08 19:53:27,NEWS_STRATEGY,27,12.222051620483398,12.23301887512207,AAPL
1762653207.8888488,2025-11-08 19:53:27,NEWS_STRATEGY,28,11.609077453613281,11.613845825195312,AAPL
1762653207.8889658,2025-11-08 19:53:27,PRICE_STRATEGY,28,11.613130569458008,11.731147766113281,AAPL
1762653207.8889,2025-11-08 19:53:27,ORDERBOOK,106,11.948108673095703,11.9781494140625,SPY
1762653207.9014668,2025-11-08 19:53:27,ORDERBOOK,107,12.289762496948242,12.363672256469727,AAPL
1762653207.901741,2025-11-08 19:53:27,NEWS_STRATEGY,29,12.742996215820312,12.751102447509766,AAPL
1762653207.901846,2025-11-08 19:53:27,PRICE_STRATEGY,29,12.736797332763672,12.85696029663086,AAPL
1762653207.9142542,2025-11-08 19:53:27,PRICE_STRATEGY,30,12.495279312133789,12.655258178710938,AAPL
1762653207.914096,2025-11-08 19:53:27,NEWS_STRATEGY,30,12.475252151489258,12.497186660766602,AAPL
1762653207.91463,2025-11-08 19:53:27,ORDERBOOK,108,13.081073760986328,13.126134872436523,MSFT
1762653207.9271,2025-11-08 19:53:27,NEWS_STRATEGY,31,12.76540756225586,12.778282165527344,AAPL
1762653207.927289,2025-11-08 19:53:27,ORDERBOOK,109,12.727975845336914,12.752056121826172,SPY
1762653207.92726,2025-11-08 19:53:27,PRICE_STRATEGY,31,12.807369232177734,12.938261032104492,AAPL
1762653207.9400032,2025-11-08 19:53:27,PRICE_STRATEGY,32,12.756109237670898,12.858152389526367,AAPL
1762653207.939966,2025-11-08 19:53:27,ORDERBOOK,110,12.693166732788086,12.729883193969727,AAPL
1762653207.9402251,2025-11-08 19:53:27,NEWS_STRATEGY,32,13.06915283203125,13.080120086669922,AAPL
1762653207.9518368,2025-11-08 19:53:27,ORDERBOOK,111,11.787176132202148,11.829853057861328,MSFT
1762653207.9519591,2025-11-08 19:53:27,PRICE_STRATEGY,33,11.65318489074707,11.851072311401367,AAPL
1762653207.9522161,2025-11-08 19:53:27,NEWS_STRATEGY,33,12.090206146240234,12.105941772460938,AAPL
1762653207.964857,2025-11-08 19:53:27,ORDERBOOK,112,12.847185134887695,12.891054153442383,SPY
1762653207.965127,2025-11-08 19:53:27,PRICE_STRATEGY,34,12.850284576416016,12.959003448486328,AAPL
1762653207.9650738,2025-11-08 19:53:27,NEWS_STRATEGY,34,12.890338897705078,12.905120849609375,AAPL
1762653207.9769201,2025-11-08 19:53:27,NEWS_STRATEGY,35,11.902093887329102,11.91091537475586,AAPL
1762653207.976942,2025-11-08 19:53:27,PRICE_STRATEGY,35,11.736869812011719,11.934041976928711,AAPL
1762653207.9769468,2025-11-08 19:53:27,ORDERBOOK,113,11.905908584594727,12.053966522216797,AAPL
1762653207.9891121,2025-11-08 19:53:27,PRICE_STRATEGY,36,12.06207275390625,12.26806640625,AAPL
1762653207.988974,2025-11-08 19:53:27,ORDERBOOK,114,12.158870697021484,12.204885482788086,MSFT
1762653207.989293,2025-11-08 19:53:27,NEWS_STRATEGY,36,12.434005737304688,12.44807243347168,AAPL
1762653208.001676,2025-11-08 19:53:28,ORDERBOOK,115,12.510299682617188,12.547016143798828,SPY
1762653208.001951,2025-11-08 19:53:28,NEWS_STRATEGY,37,12.717008590698242,12.72273063659668,AAPL
1762653208.001717,2025-11-08 19:53:28,PRICE_STRATEGY,37,12.357950210571289,12.488842010498047,AAPL
1762653208.0146072,2025-11-08 19:53:28,ORDERBOOK,116,12.785911560058594,12.830018997192383,AAPL
1762653208.014965,2025-11-08 19:53:28,PRICE_STRATEGY,38,12.770652770996094,12.878656387329102,AAPL
1762653208.014873,2025-11-08 19:53:28,NEWS_STRATEGY,38,12.772798538208008,12.78376579284668,AAPL
1762653208.026348,2025-11-08 19:53:28,ORDERBOOK,117,11.631965637207031,11.664867401123047,MSFT
1762653208.027605,2025-11-08 19:53:28,NEWS_STRATEGY,39,12.677192687988281,12.692928314208984,AAPL
1762653208.027749,2025-11-08 19:53:28,PRICE_STRATEGY,39,12.675046920776367,12.835979461669922,AAPL
1762653208.038625,2025-11-08 19:53:28,ORDERBOOK,118,12.170791625976562,12.212991714477539,SPY
1762653208.0403059,2025-11-08 19:53:28,NEWS_STRATEGY,40,12.668848037719727,12.682914733886719,AAPL
1762653208.0404081,2025-11-08 19:53:28,PRICE_STRATEGY,40,12.674093246459961,12.785911560058594,AAPL
1762653208.051477,2025-11-08 19:53:28,ORDERBOOK,119,12.73798942565918,12.768030166625977,AAPL
1762653208.051708,2025-11-08 19:53:28,NEWS_STRATEGY,41,11.37995719909668,11.401891708374023,AAPL
1762653208.051755,2025-11-08 19:53:28,PRICE_STRATEGY,41,11.348962783813477,11.448860168457031,AAPL
1762653208.064466,2025-11-08 19:53:28,ORDERBOOK,120,12.871026992797852,12.919902801513672,MSFT
1762653208.064838,2025-11-08 19:53:28,PRICE_STRATEGY,42,13.074874877929688,13.196945190429688,AAPL
1762653208.064757,2025-11-08 19:53:28,NEWS_STRATEGY,42,13.092756271362305,13.11492919921875,AAPL
1762653208.076792,2025-11-08 19:53:28,NEWS_STRATEGY,43,12.070894241333008,12.093782424926758,AAPL
1762653208.076869,2025-11-08 19:53:28,PRICE_STRATEGY,43,12.032032012939453,12.17198371887207,AAPL
1762653208.077193,2025-11-08 19:53:28,ORDERBOOK,121,12.66789436340332,12.69674301147461,SPY
1762653208.089705,2025-11-08 19:53:28,NEWS_STRATEGY,44,12.737035751342773,12.757062911987305,AAPL
1762653208.089856,2025-11-08 19:53:28,PRICE_STRATEGY,44,12.737035751342773,12.907981872558594,AAPL
1762653208.090086,2025-11-08 19:53:28,ORDERBOOK,122,12.86625862121582,12.913227081298828,AAPL
1762653208.101263,2025-11-08 19:53:28,NEWS_STRATEGY,45,11.384010314941406,11.400222778320312,AAPL
1762653208.101451,2025-11-08 19:53:28,PRICE_STRATEGY,45,11.384010314941406,11.58595085144043,AAPL
1762653208.101769,2025-11-08 19:53:28,ORDERBOOK,123,11.739015579223633,11.773824691772461,MSFT
1762653208.1140978,2025-11-08 19:53:28,NEWS_STRATEGY,46,12.640714645385742,12.660980224609375,AAPL
1762653208.1143339,2025-11-08 19:53:28,PRICE_STRATEGY,46,12.639999389648438,12.896537780761719,AAPL
1762653208.114652,2025-11-08 19:53:28,ORDERBOOK,124,12.730121612548828,12.817144393920898,SPY
1762653208.126967,2025-11-08 19:53:28,NEWS_STRATEGY,47,12.705802917480469,12.719869613647461,AAPL
1762653208.12705,2025-11-08 19:53:28,PRICE_STRATEGY,47,12.677907943725586,12.802839279174805,AAPL
1762653208.1272151,2025-11-08 19:53:28,ORDERBOOK,125,12.58993148803711,12.615203857421875,AAPL
1762653208.139891,2025-11-08 19:53:28,ORDERBOOK,126,12.712955474853516,12.758970260620117,MSFT
1762653208.139828,2025-11-08 19:53:28,NEWS_STRATEGY,48,12.805700302124023,12.825727462768555,AAPL
1762653208.139938,2025-11-08 19:53:28,PRICE_STRATEGY,48,12.805700302124023,12.935876846313477,AAPL
1762653208.152461,2025-11-08 19:53:28,ORDERBOOK,127,12.434959411621094,12.465953826904297,SPY
1762653208.152544,2025-11-08 19:53:28,PRICE_STRATEGY,49,12.304067611694336,12.440919876098633,AAPL
1762653208.152791,2025-11-08 19:53:28,NEWS_STRATEGY,49,12.679100036621094,12.690067291259766,AAPL
1762653208.165168,2025-11-08 19:53:28,NEWS_STRATEGY,50,12.248039245605469,12.262105941772461,AAPL
1762653208.165338,2025-11-08 19:53:28,PRICE_STRATEGY,50,12.26496696472168,12.430906295776367,AAPL
1762653208.165524,2025-11-08 19:53:28,ORDERBOOK,128,12.852907180786133,12.884855270385742,AAPL
1762653208.17811,2025-11-08 19:53:28,NEWS_STRATEGY,51,12.757062911987305,12.770891189575195,AAPL
1762653208.178355,2025-11-08 19:53:28,PRICE_STRATEGY,51,12.782812118530273,13.015031814575195,AAPL
1762653208.178571,2025-11-08 19:53:28,ORDERBOOK,129,13.015031814575195,13.041973114013672,MSFT
1762653208.191242,2025-11-08 19:53:28,NEWS_STRATEGY,52,12.876033782958984,12.904882431030273,AAPL
1762653208.191411,2025-11-08 19:53:28,PRICE_STRATEGY,52,12.845993041992188,13.074159622192383,AAPL
1762653208.191714,2025-11-08 19:53:28,ORDERBOOK,130,13.159990310668945,13.187170028686523,SPY
1762653208.204396,2025-11-08 19:53:28,PRICE_STRATEGY,53,12.740850448608398,12.860774993896484,AAPL
1762653208.20434,2025-11-08 19:53:28,ORDERBOOK,131,12.598991394042969,12.63570785522461,AAPL
1762653208.20448,2025-11-08 19:53:28,NEWS_STRATEGY,53,12.925863265991211,12.945890426635742,AAPL
1762653208.217134,2025-11-08 19:53:28,PRICE_STRATEGY,54,12.597084045410156,12.707233428955078,AAPL
1762653208.217072,2025-11-08 19:53:28,ORDERBOOK,132,12.69674301147461,12.727975845336914,MSFT
1762653208.217193,2025-11-08 19:53:28,NEWS_STRATEGY,54,12.757062911987305,12.766122817993164,AAPL
1762653208.2286348,2025-11-08 19:53:28,ORDERBOOK,133,11.493921279907227,11.542081832885742,SPY
1762653208.228639,2025-11-08 19:53:28,PRICE_STRATEGY,55,11.333703994750977,11.472702026367188,AAPL
1762653208.2288268,2025-11-08 19:53:28,NEWS_STRATEGY,55,11.645793914794922,11.661052703857422,AAPL
1762653208.241578,2025-11-08 19:53:28,NEWS_STRATEGY,56,12.633085250854492,12.649059295654297,AAPL
1762653208.2417111,2025-11-08 19:53:28,PRICE_STRATEGY,56,12.633085250854492,12.783288955688477,AAPL
1762653208.241626,2025-11-08 19:53:28,ORDERBOOK,134,12.933969497680664,12.977123260498047,AAPL
1762653208.253859,2025-11-08 19:53:28,ORDERBOOK,135,12.202978134155273,12.252092361450195,MSFT
1762653208.2539022,2025-11-08 19:53:28,PRICE_STRATEGY,57,12.228012084960938,12.371063232421875,AAPL
1762653208.254194,2025-11-08 19:53:28,NEWS_STRATEGY,57,12.645959854125977,12.660980224609375,AAPL
1762653208.2668722,2025-11-08 19:53:28,ORDERBOOK,136,12.799263000488281,12.839078903198242,SPY
1762653208.26723,2025-11-08 19:53:28,PRICE_STRATEGY,58,12.823820114135742,12.93492317199707,AAPL
1762653208.267097,2025-11-08 19:53:28,NEWS_STRATEGY,58,12.816905975341797,12.830972671508789,AAPL
1762653208.279348,2025-11-08 19:53:28,NEWS_STRATEGY,59,12.275934219360352,12.292861938476562,AAPL
